Année;Régions;Départements;Fuel;Nb_véhicules
2012;Nouvelle-Aquitaine;Gironde;Autres et non  déterminées;504
2012;Nouvelle-Aquitaine;Deux-Sèvres;Autres et non  déterminées;53
2012;Nouvelle-Aquitaine;Haute-Vienne;Autres et non  déterminées;110
2012;Nouvelle-Aquitaine;Creuse;Autres et non  déterminées;20
2012;Nouvelle-Aquitaine;Corrèze;Autres et non  déterminées;84
2012;Nouvelle-Aquitaine;Lot-et-Garonne;Autres et non  déterminées;99
2012;Nouvelle-Aquitaine;Charente;Autres et non  déterminées;66
2012;Nouvelle-Aquitaine;Charente-Maritime;Autres et non  déterminées;93
2012;Occitanie;Hérault;Autres et non  déterminées;215
2012;Occitanie;Pyrénées-Orientales;Autres et non  déterminées;117
2012;Occitanie;Tarn;Autres et non  déterminées;59
2012;Occitanie;Ariège;Autres et non  déterminées;63
2012;Occitanie;Gard;Autres et non  déterminées;125
2012;Occitanie;Aveyron;Autres et non  déterminées;63
2012;Occitanie;Haute-Garonne;Autres et non  déterminées;386
2012;Occitanie;Lot;Autres et non  déterminées;32
2012;Occitanie;Aude;Autres et non  déterminées;57
2012;Occitanie;Tarn-et-Garonne;Autres et non  déterminées;97
2012;Occitanie;Hautes-Pyrénées;Autres et non  déterminées;70
2012;Occitanie;Gers;Autres et non  déterminées;55
2012;Occitanie;Lozère;Autres et non  déterminées;23
2012;Pays de la Loire;Vendée;Autres et non  déterminées;68
2012;Pays de la Loire;Mayenne;Autres et non  déterminées;15
2012;Pays de la Loire;Sarthe;Autres et non  déterminées;116
2012;Pays de la Loire;Maine-et-Loire;Autres et non  déterminées;84
2012;Pays de la Loire;Loire-Atlantique;Autres et non  déterminées;245
2012;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;Autres et non  déterminées;286
2012;Provence-Alpes-Côte d'Azur;Vaucluse;Autres et non  déterminées;163
2012;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Autres et non  déterminées;619
2012;Provence-Alpes-Côte d'Azur;Hautes-Alpes;Autres et non  déterminées;44
2012;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;Autres et non  déterminées;51
2012;Provence-Alpes-Côte d'Azur;Var;Autres et non  déterminées;284
2012;Île-de-France;Essonne;Autres et non  déterminées;263
2012;Île-de-France;Val-d'Oise;Autres et non  déterminées;238
2012;Île-de-France;Seine-et-Marne;Autres et non  déterminées;195
2012;Île-de-France;Seine-Saint-Denis;Autres et non  déterminées;215
2012;Île-de-France;Paris;Autres et non  déterminées;296
2012;Île-de-France;Hauts-de-Seine;Autres et non  déterminées;317
2012;Île-de-France;Val-de-Marne;Autres et non  déterminées;183
2012;Île-de-France;Yvelines;Autres et non  déterminées;185
2013;Auvergne-Rhône-Alpes;Ain;Autres et non  déterminées;120
2013;Auvergne-Rhône-Alpes;Allier;Autres et non  déterminées;55
2013;Auvergne-Rhône-Alpes;Haute-Loire;Autres et non  déterminées;76
2013;Auvergne-Rhône-Alpes;Savoie;Autres et non  déterminées;207
2013;Auvergne-Rhône-Alpes;Rhône;Autres et non  déterminées;385
2013;Auvergne-Rhône-Alpes;Ardèche;Autres et non  déterminées;56
2013;Auvergne-Rhône-Alpes;Puy-de-Dôme;Autres et non  déterminées;228
2013;Auvergne-Rhône-Alpes;Haute-Savoie;Autres et non  déterminées;367
2013;Auvergne-Rhône-Alpes;Loire;Autres et non  déterminées;196
2013;Auvergne-Rhône-Alpes;Drôme;Autres et non  déterminées;131
2013;Auvergne-Rhône-Alpes;Cantal;Autres et non  déterminées;35
2013;Auvergne-Rhône-Alpes;Isère;Autres et non  déterminées;413
2013;Bourgogne-Franche-Comté;Doubs;Autres et non  déterminées;204
2013;Bourgogne-Franche-Comté;Côte-d'Or;Autres et non  déterminées;120
2013;Bourgogne-Franche-Comté;Haute-Saône;Autres et non  déterminées;40
2013;Bourgogne-Franche-Comté;Yonne;Autres et non  déterminées;77
2013;Bourgogne-Franche-Comté;Jura;Autres et non  déterminées;29
2013;Bourgogne-Franche-Comté;Nièvre;Autres et non  déterminées;94
2013;Bourgogne-Franche-Comté;Saône-et-Loire;Autres et non  déterminées;107
2013;Bourgogne-Franche-Comté;Territoire de Belfort;Autres et non  déterminées;22
2013;Bretagne;Ille-et-Vilaine;Autres et non  déterminées;164
2013;Bretagne;Morbihan;Autres et non  déterminées;93
2013;Bretagne;Côtes-d'Armor;Autres et non  déterminées;63
2013;Bretagne;Finistère;Autres et non  déterminées;65
2013;Centre-Val de Loire;Loir-et-Cher;Autres et non  déterminées;55
2013;Centre-Val de Loire;Loiret;Autres et non  déterminées;151
2013;Centre-Val de Loire;Indre-et-Loire;Autres et non  déterminées;116
2013;Centre-Val de Loire;Eure-et-Loir;Autres et non  déterminées;62
2013;Centre-Val de Loire;Indre;Autres et non  déterminées;67
2013;Centre-Val de Loire;Cher;Autres et non  déterminées;109
2013;Corse;Corse-du-Sud;Autres et non  déterminées;42
2013;Corse;Haute-Corse;Autres et non  déterminées;34
2013;Grand Est;Bas-Rhin;Autres et non  déterminées;455
2013;Grand Est;Vosges;Autres et non  déterminées;94
2013;Grand Est;Marne;Autres et non  déterminées;171
2013;Grand Est;Meurthe-et-Moselle;Autres et non  déterminées;157
2013;Grand Est;Haute-Marne;Autres et non  déterminées;43
2013;Grand Est;Meuse;Autres et non  déterminées;31
2013;Grand Est;Aube;Autres et non  déterminées;71
2013;Grand Est;Haut-Rhin;Autres et non  déterminées;263
2013;Grand Est;Moselle;Autres et non  déterminées;204
2013;Grand Est;Ardennes;Autres et non  déterminées;82
2013;Hauts-de-France;Somme;Autres et non  déterminées;142
2013;Hauts-de-France;Nord;Autres et non  déterminées;494
2013;Hauts-de-France;Oise;Autres et non  déterminées;119
2013;Hauts-de-France;Aisne;Autres et non  déterminées;130
2013;Hauts-de-France;Pas-de-Calais;Autres et non  déterminées;152
2013;Normandie;Eure;Autres et non  déterminées;95
2013;Normandie;Orne;Autres et non  déterminées;35
2013;Normandie;Manche;Autres et non  déterminées;66
2013;Normandie;Seine-Maritime;Autres et non  déterminées;213
2013;Normandie;Calvados;Autres et non  déterminées;192
2013;Nouvelle-Aquitaine;Landes;Autres et non  déterminées;67
2013;Nouvelle-Aquitaine;Pyrénées-Atlantiques;Autres et non  déterminées;91
2013;Nouvelle-Aquitaine;Dordogne;Autres et non  déterminées;84
2013;Nouvelle-Aquitaine;Vienne;Autres et non  déterminées;73
2013;Nouvelle-Aquitaine;Gironde;Autres et non  déterminées;473
2013;Nouvelle-Aquitaine;Deux-Sèvres;Autres et non  déterminées;54
2013;Nouvelle-Aquitaine;Haute-Vienne;Autres et non  déterminées;98
2013;Nouvelle-Aquitaine;Creuse;Autres et non  déterminées;18
2013;Nouvelle-Aquitaine;Corrèze;Autres et non  déterminées;78
2013;Nouvelle-Aquitaine;Lot-et-Garonne;Autres et non  déterminées;103
2013;Nouvelle-Aquitaine;Charente;Autres et non  déterminées;58
2013;Nouvelle-Aquitaine;Charente-Maritime;Autres et non  déterminées;73
2013;Occitanie;Hérault;Autres et non  déterminées;201
2013;Occitanie;Pyrénées-Orientales;Autres et non  déterminées;114
2013;Occitanie;Tarn;Autres et non  déterminées;64
2013;Occitanie;Ariège;Autres et non  déterminées;49
2013;Occitanie;Gard;Autres et non  déterminées;114
2013;Occitanie;Aveyron;Autres et non  déterminées;54
2013;Occitanie;Haute-Garonne;Autres et non  déterminées;331
2013;Occitanie;Lot;Autres et non  déterminées;25
2013;Occitanie;Aude;Autres et non  déterminées;52
2013;Occitanie;Tarn-et-Garonne;Autres et non  déterminées;142
2013;Occitanie;Hautes-Pyrénées;Autres et non  déterminées;46
2013;Occitanie;Gers;Autres et non  déterminées;47
2013;Occitanie;Lozère;Autres et non  déterminées;21
2013;Pays de la Loire;Vendée;Autres et non  déterminées;65
2013;Pays de la Loire;Mayenne;Autres et non  déterminées;19
2013;Pays de la Loire;Sarthe;Autres et non  déterminées;86
2013;Pays de la Loire;Maine-et-Loire;Autres et non  déterminées;85
2013;Pays de la Loire;Loire-Atlantique;Autres et non  déterminées;221
2013;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;Autres et non  déterminées;265
2013;Provence-Alpes-Côte d'Azur;Vaucluse;Autres et non  déterminées;129
2013;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Autres et non  déterminées;644
2013;Provence-Alpes-Côte d'Azur;Hautes-Alpes;Autres et non  déterminées;37
2013;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;Autres et non  déterminées;58
2013;Provence-Alpes-Côte d'Azur;Var;Autres et non  déterminées;260
2013;Île-de-France;Essonne;Autres et non  déterminées;264
2013;Île-de-France;Val-d'Oise;Autres et non  déterminées;230
2013;Île-de-France;Seine-et-Marne;Autres et non  déterminées;192
2013;Île-de-France;Seine-Saint-Denis;Autres et non  déterminées;200
2013;Île-de-France;Paris;Autres et non  déterminées;322
2013;Île-de-France;Hauts-de-Seine;Autres et non  déterminées;284
2013;Île-de-France;Val-de-Marne;Autres et non  déterminées;176
2013;Île-de-France;Yvelines;Autres et non  déterminées;176
2014;Auvergne-Rhône-Alpes;Ain;Autres et non  déterminées;103
2014;Auvergne-Rhône-Alpes;Allier;Autres et non  déterminées;42
2014;Auvergne-Rhône-Alpes;Haute-Loire;Autres et non  déterminées;74
2014;Auvergne-Rhône-Alpes;Savoie;Autres et non  déterminées;183
2014;Auvergne-Rhône-Alpes;Rhône;Autres et non  déterminées;414
2014;Auvergne-Rhône-Alpes;Ardèche;Autres et non  déterminées;56
2014;Auvergne-Rhône-Alpes;Puy-de-Dôme;Autres et non  déterminées;223
2014;Auvergne-Rhône-Alpes;Haute-Savoie;Autres et non  déterminées;334
2014;Auvergne-Rhône-Alpes;Loire;Autres et non  déterminées;183
2014;Auvergne-Rhône-Alpes;Drôme;Autres et non  déterminées;128
2014;Auvergne-Rhône-Alpes;Cantal;Autres et non  déterminées;26
2014;Auvergne-Rhône-Alpes;Isère;Autres et non  déterminées;389
2014;Bourgogne-Franche-Comté;Doubs;Autres et non  déterminées;192
2014;Bourgogne-Franche-Comté;Côte-d'Or;Autres et non  déterminées;101
2014;Bourgogne-Franche-Comté;Haute-Saône;Autres et non  déterminées;41
2014;Bourgogne-Franche-Comté;Yonne;Autres et non  déterminées;71
2014;Bourgogne-Franche-Comté;Jura;Autres et non  déterminées;28
2014;Bourgogne-Franche-Comté;Nièvre;Autres et non  déterminées;88
2014;Bourgogne-Franche-Comté;Saône-et-Loire;Autres et non  déterminées;86
2014;Bourgogne-Franche-Comté;Territoire de Belfort;Autres et non  déterminées;15
2014;Bretagne;Ille-et-Vilaine;Autres et non  déterminées;155
2014;Bretagne;Morbihan;Autres et non  déterminées;80
2014;Bretagne;Côtes-d'Armor;Autres et non  déterminées;52
2014;Bretagne;Finistère;Autres et non  déterminées;62
2014;Centre-Val de Loire;Loir-et-Cher;Autres et non  déterminées;52
2014;Centre-Val de Loire;Loiret;Autres et non  déterminées;161
2014;Centre-Val de Loire;Indre-et-Loire;Autres et non  déterminées;91
2014;Centre-Val de Loire;Eure-et-Loir;Autres et non  déterminées;55
2014;Centre-Val de Loire;Indre;Autres et non  déterminées;42
2014;Centre-Val de Loire;Cher;Autres et non  déterminées;99
2014;Corse;Corse-du-Sud;Autres et non  déterminées;37
2014;Corse;Haute-Corse;Autres et non  déterminées;37
2014;Grand Est;Bas-Rhin;Autres et non  déterminées;457
2014;Grand Est;Vosges;Autres et non  déterminées;87
2014;Grand Est;Marne;Autres et non  déterminées;160
2014;Grand Est;Meurthe-et-Moselle;Autres et non  déterminées;135
2014;Grand Est;Haute-Marne;Autres et non  déterminées;36
2014;Grand Est;Meuse;Autres et non  déterminées;26
2014;Grand Est;Aube;Autres et non  déterminées;63
2014;Grand Est;Haut-Rhin;Autres et non  déterminées;268
2014;Grand Est;Moselle;Autres et non  déterminées;179
2014;Grand Est;Ardennes;Autres et non  déterminées;75
2014;Hauts-de-France;Somme;Autres et non  déterminées;130
2014;Hauts-de-France;Nord;Autres et non  déterminées;505
2014;Hauts-de-France;Oise;Autres et non  déterminées;109
2014;Hauts-de-France;Aisne;Autres et non  déterminées;110
2014;Hauts-de-France;Pas-de-Calais;Autres et non  déterminées;141
2014;Normandie;Eure;Autres et non  déterminées;81
2014;Normandie;Orne;Autres et non  déterminées;27
2014;Normandie;Manche;Autres et non  déterminées;65
2014;Normandie;Seine-Maritime;Autres et non  déterminées;193
2014;Normandie;Calvados;Autres et non  déterminées;174
2014;Nouvelle-Aquitaine;Landes;Autres et non  déterminées;66
2014;Nouvelle-Aquitaine;Pyrénées-Atlantiques;Autres et non  déterminées;81
2014;Nouvelle-Aquitaine;Dordogne;Autres et non  déterminées;72
2014;Nouvelle-Aquitaine;Vienne;Autres et non  déterminées;65
2014;Nouvelle-Aquitaine;Gironde;Autres et non  déterminées;458
2014;Nouvelle-Aquitaine;Deux-Sèvres;Autres et non  déterminées;50
2014;Nouvelle-Aquitaine;Haute-Vienne;Autres et non  déterminées;89
2014;Nouvelle-Aquitaine;Creuse;Autres et non  déterminées;15
2014;Nouvelle-Aquitaine;Corrèze;Autres et non  déterminées;57
2014;Nouvelle-Aquitaine;Lot-et-Garonne;Autres et non  déterminées;102
2014;Nouvelle-Aquitaine;Charente;Autres et non  déterminées;55
2014;Nouvelle-Aquitaine;Charente-Maritime;Autres et non  déterminées;67
2014;Occitanie;Hérault;Autres et non  déterminées;193
2014;Occitanie;Pyrénées-Orientales;Autres et non  déterminées;103
2014;Occitanie;Tarn;Autres et non  déterminées;58
2014;Occitanie;Ariège;Autres et non  déterminées;47
2014;Occitanie;Gard;Autres et non  déterminées;109
2014;Occitanie;Aveyron;Autres et non  déterminées;49
2014;Occitanie;Haute-Garonne;Autres et non  déterminées;330
2014;Occitanie;Lot;Autres et non  déterminées;20
2014;Occitanie;Aude;Autres et non  déterminées;51
2014;Occitanie;Tarn-et-Garonne;Autres et non  déterminées;138
2014;Occitanie;Hautes-Pyrénées;Autres et non  déterminées;41
2014;Occitanie;Gers;Autres et non  déterminées;45
2014;Occitanie;Lozère;Autres et non  déterminées;22
2014;Pays de la Loire;Vendée;Autres et non  déterminées;66
2014;Pays de la Loire;Mayenne;Autres et non  déterminées;20
2014;Pays de la Loire;Sarthe;Autres et non  déterminées;71
2014;Pays de la Loire;Maine-et-Loire;Autres et non  déterminées;80
2014;Pays de la Loire;Loire-Atlantique;Autres et non  déterminées;223
2014;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;Autres et non  déterminées;234
2014;Provence-Alpes-Côte d'Azur;Vaucluse;Autres et non  déterminées;133
2014;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Autres et non  déterminées;617
2014;Provence-Alpes-Côte d'Azur;Hautes-Alpes;Autres et non  déterminées;38
2014;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;Autres et non  déterminées;50
2014;Provence-Alpes-Côte d'Azur;Var;Autres et non  déterminées;240
2014;Île-de-France;Essonne;Autres et non  déterminées;152
2014;Île-de-France;Val-d'Oise;Autres et non  déterminées;234
2014;Île-de-France;Seine-et-Marne;Autres et non  déterminées;293
2014;Île-de-France;Seine-Saint-Denis;Autres et non  déterminées;210
2014;Île-de-France;Paris;Autres et non  déterminées;308
2014;Île-de-France;Hauts-de-Seine;Autres et non  déterminées;279
2014;Île-de-France;Val-de-Marne;Autres et non  déterminées;167
2014;Île-de-France;Yvelines;Autres et non  déterminées;168
2015;Auvergne-Rhône-Alpes;Ain;Autres et non  déterminées;97
2015;Auvergne-Rhône-Alpes;Allier;Autres et non  déterminées;36
2015;Auvergne-Rhône-Alpes;Haute-Loire;Autres et non  déterminées;73
2015;Auvergne-Rhône-Alpes;Savoie;Autres et non  déterminées;170
2015;Auvergne-Rhône-Alpes;Rhône;Autres et non  déterminées;422
2015;Auvergne-Rhône-Alpes;Ardèche;Autres et non  déterminées;53
2015;Auvergne-Rhône-Alpes;Puy-de-Dôme;Autres et non  déterminées;211
2015;Auvergne-Rhône-Alpes;Haute-Savoie;Autres et non  déterminées;291
2015;Auvergne-Rhône-Alpes;Loire;Autres et non  déterminées;169
2015;Auvergne-Rhône-Alpes;Drôme;Autres et non  déterminées;120
2015;Auvergne-Rhône-Alpes;Cantal;Autres et non  déterminées;26
2015;Auvergne-Rhône-Alpes;Isère;Autres et non  déterminées;391
2015;Bourgogne-Franche-Comté;Doubs;Autres et non  déterminées;189
2015;Bourgogne-Franche-Comté;Côte-d'Or;Autres et non  déterminées;87
2015;Bourgogne-Franche-Comté;Haute-Saône;Autres et non  déterminées;37
2015;Bourgogne-Franche-Comté;Yonne;Autres et non  déterminées;70
2015;Bourgogne-Franche-Comté;Jura;Autres et non  déterminées;27
2015;Bourgogne-Franche-Comté;Nièvre;Autres et non  déterminées;83
2015;Bourgogne-Franche-Comté;Saône-et-Loire;Autres et non  déterminées;72
2015;Bourgogne-Franche-Comté;Territoire de Belfort;Autres et non  déterminées;12
2015;Bretagne;Ille-et-Vilaine;Autres et non  déterminées;154
2015;Bretagne;Morbihan;Autres et non  déterminées;76
2015;Bretagne;Côtes-d'Armor;Autres et non  déterminées;53
2015;Bretagne;Finistère;Autres et non  déterminées;56
2015;Centre-Val de Loire;Loir-et-Cher;Autres et non  déterminées;43
2015;Centre-Val de Loire;Loiret;Autres et non  déterminées;153
2015;Centre-Val de Loire;Indre-et-Loire;Autres et non  déterminées;86
2015;Centre-Val de Loire;Eure-et-Loir;Autres et non  déterminées;44
2015;Centre-Val de Loire;Indre;Autres et non  déterminées;29
2015;Centre-Val de Loire;Cher;Autres et non  déterminées;89
2015;Corse;Corse-du-Sud;Autres et non  déterminées;37
2015;Corse;Haute-Corse;Autres et non  déterminées;33
2015;Grand Est;Bas-Rhin;Autres et non  déterminées;449
2015;Grand Est;Vosges;Autres et non  déterminées;71
2015;Grand Est;Marne;Autres et non  déterminées;155
2015;Grand Est;Meurthe-et-Moselle;Autres et non  déterminées;131
2015;Grand Est;Haute-Marne;Autres et non  déterminées;28
2015;Grand Est;Meuse;Autres et non  déterminées;26
2015;Grand Est;Aube;Autres et non  déterminées;61
2015;Grand Est;Haut-Rhin;Autres et non  déterminées;252
2015;Grand Est;Moselle;Autres et non  déterminées;173
2015;Grand Est;Ardennes;Autres et non  déterminées;67
2015;Hauts-de-France;Somme;Autres et non  déterminées;111
2015;Hauts-de-France;Nord;Autres et non  déterminées;531
2015;Hauts-de-France;Oise;Autres et non  déterminées;105
2015;Hauts-de-France;Aisne;Autres et non  déterminées;114
2015;Hauts-de-France;Pas-de-Calais;Autres et non  déterminées;139
2015;Normandie;Eure;Autres et non  déterminées;72
2015;Normandie;Orne;Autres et non  déterminées;28
2015;Normandie;Manche;Autres et non  déterminées;61
2015;Normandie;Seine-Maritime;Autres et non  déterminées;214
2015;Normandie;Calvados;Autres et non  déterminées;160
2015;Nouvelle-Aquitaine;Landes;Autres et non  déterminées;61
2015;Nouvelle-Aquitaine;Pyrénées-Atlantiques;Autres et non  déterminées;81
2015;Nouvelle-Aquitaine;Dordogne;Autres et non  déterminées;64
2015;Nouvelle-Aquitaine;Vienne;Autres et non  déterminées;55
2015;Nouvelle-Aquitaine;Gironde;Autres et non  déterminées;425
2015;Nouvelle-Aquitaine;Deux-Sèvres;Autres et non  déterminées;46
2015;Nouvelle-Aquitaine;Haute-Vienne;Autres et non  déterminées;92
2015;Nouvelle-Aquitaine;Creuse;Autres et non  déterminées;13
2015;Nouvelle-Aquitaine;Corrèze;Autres et non  déterminées;42
2015;Nouvelle-Aquitaine;Lot-et-Garonne;Autres et non  déterminées;94
2015;Nouvelle-Aquitaine;Charente;Autres et non  déterminées;56
2015;Nouvelle-Aquitaine;Charente-Maritime;Autres et non  déterminées;58
2015;Occitanie;Hérault;Autres et non  déterminées;166
2015;Occitanie;Pyrénées-Orientales;Autres et non  déterminées;105
2015;Occitanie;Tarn;Autres et non  déterminées;54
2015;Occitanie;Ariège;Autres et non  déterminées;39
2015;Occitanie;Gard;Autres et non  déterminées;112
2015;Occitanie;Aveyron;Autres et non  déterminées;43
2015;Occitanie;Haute-Garonne;Autres et non  déterminées;302
2015;Occitanie;Lot;Autres et non  déterminées;20
2015;Occitanie;Aude;Autres et non  déterminées;48
2015;Occitanie;Tarn-et-Garonne;Autres et non  déterminées;133
2015;Occitanie;Hautes-Pyrénées;Autres et non  déterminées;36
2015;Occitanie;Gers;Autres et non  déterminées;41
2015;Occitanie;Lozère;Autres et non  déterminées;19
2015;Pays de la Loire;Vendée;Autres et non  déterminées;64
2015;Pays de la Loire;Mayenne;Autres et non  déterminées;18
2015;Pays de la Loire;Sarthe;Autres et non  déterminées;68
2015;Pays de la Loire;Maine-et-Loire;Autres et non  déterminées;72
2015;Pays de la Loire;Loire-Atlantique;Autres et non  déterminées;294
2015;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;Autres et non  déterminées;234
2015;Provence-Alpes-Côte d'Azur;Vaucluse;Autres et non  déterminées;123
2015;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Autres et non  déterminées;628
2015;Provence-Alpes-Côte d'Azur;Hautes-Alpes;Autres et non  déterminées;33
2015;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;Autres et non  déterminées;51
2015;Provence-Alpes-Côte d'Azur;Var;Autres et non  déterminées;246
2015;Île-de-France;Essonne;Autres et non  déterminées;148
2015;Île-de-France;Val-d'Oise;Autres et non  déterminées;248
2015;Île-de-France;Seine-et-Marne;Autres et non  déterminées;302
2015;Île-de-France;Seine-Saint-Denis;Autres et non  déterminées;235
2015;Île-de-France;Paris;Autres et non  déterminées;306
2015;Île-de-France;Hauts-de-Seine;Autres et non  déterminées;306
2015;Île-de-France;Val-de-Marne;Autres et non  déterminées;153
2015;Île-de-France;Yvelines;Autres et non  déterminées;166
2016;Auvergne-Rhône-Alpes;Ain;Autres et non  déterminées;94
2016;Auvergne-Rhône-Alpes;Allier;Autres et non  déterminées;37
2016;Auvergne-Rhône-Alpes;Haute-Loire;Autres et non  déterminées;69
2016;Auvergne-Rhône-Alpes;Savoie;Autres et non  déterminées;154
2016;Auvergne-Rhône-Alpes;Rhône;Autres et non  déterminées;448
2016;Auvergne-Rhône-Alpes;Ardèche;Autres et non  déterminées;51
2016;Auvergne-Rhône-Alpes;Puy-de-Dôme;Autres et non  déterminées;186
2016;Auvergne-Rhône-Alpes;Haute-Savoie;Autres et non  déterminées;261
2016;Auvergne-Rhône-Alpes;Loire;Autres et non  déterminées;166
2016;Auvergne-Rhône-Alpes;Drôme;Autres et non  déterminées;118
2016;Auvergne-Rhône-Alpes;Cantal;Autres et non  déterminées;28
2016;Auvergne-Rhône-Alpes;Isère;Autres et non  déterminées;407
2016;Bourgogne-Franche-Comté;Doubs;Autres et non  déterminées;155
2016;Bourgogne-Franche-Comté;Côte-d'Or;Autres et non  déterminées;72
2016;Bourgogne-Franche-Comté;Haute-Saône;Autres et non  déterminées;28
2016;Bourgogne-Franche-Comté;Yonne;Autres et non  déterminées;65
2016;Bourgogne-Franche-Comté;Jura;Autres et non  déterminées;25
2016;Bourgogne-Franche-Comté;Nièvre;Autres et non  déterminées;78
2016;Bourgogne-Franche-Comté;Saône-et-Loire;Autres et non  déterminées;69
2016;Bourgogne-Franche-Comté;Territoire de Belfort;Autres et non  déterminées;13
2016;Bretagne;Ille-et-Vilaine;Autres et non  déterminées;142
2016;Bretagne;Morbihan;Autres et non  déterminées;64
2016;Bretagne;Côtes-d'Armor;Autres et non  déterminées;44
2016;Bretagne;Finistère;Autres et non  déterminées;55
2016;Centre-Val de Loire;Loir-et-Cher;Autres et non  déterminées;41
2016;Centre-Val de Loire;Loiret;Autres et non  déterminées;162
2016;Centre-Val de Loire;Indre-et-Loire;Autres et non  déterminées;78
2016;Centre-Val de Loire;Eure-et-Loir;Autres et non  déterminées;48
2016;Centre-Val de Loire;Indre;Autres et non  déterminées;24
2016;Centre-Val de Loire;Cher;Autres et non  déterminées;92
2016;Corse;Corse-du-Sud;Autres et non  déterminées;37
2016;Corse;Haute-Corse;Autres et non  déterminées;31
2016;Grand Est;Bas-Rhin;Autres et non  déterminées;456
2016;Grand Est;Vosges;Autres et non  déterminées;72
2016;Grand Est;Marne;Autres et non  déterminées;140
2016;Grand Est;Meurthe-et-Moselle;Autres et non  déterminées;113
2016;Grand Est;Haute-Marne;Autres et non  déterminées;26
2016;Grand Est;Meuse;Autres et non  déterminées;21
2016;Grand Est;Aube;Autres et non  déterminées;56
2016;Grand Est;Haut-Rhin;Autres et non  déterminées;247
2016;Grand Est;Moselle;Autres et non  déterminées;160
2016;Grand Est;Ardennes;Autres et non  déterminées;65
2016;Hauts-de-France;Somme;Autres et non  déterminées;102
2016;Hauts-de-France;Nord;Autres et non  déterminées;571
2016;Hauts-de-France;Oise;Autres et non  déterminées;142
2016;Hauts-de-France;Aisne;Autres et non  déterminées;91
2016;Hauts-de-France;Pas-de-Calais;Autres et non  déterminées;133
2016;Normandie;Eure;Autres et non  déterminées;68
2016;Normandie;Orne;Autres et non  déterminées;26
2016;Normandie;Manche;Autres et non  déterminées;62
2016;Normandie;Seine-Maritime;Autres et non  déterminées;240
2016;Normandie;Calvados;Autres et non  déterminées;150
2016;Nouvelle-Aquitaine;Landes;Autres et non  déterminées;44
2016;Nouvelle-Aquitaine;Pyrénées-Atlantiques;Autres et non  déterminées;66
2016;Nouvelle-Aquitaine;Dordogne;Autres et non  déterminées;49
2016;Nouvelle-Aquitaine;Vienne;Autres et non  déterminées;48
2016;Nouvelle-Aquitaine;Gironde;Autres et non  déterminées;420
2016;Nouvelle-Aquitaine;Deux-Sèvres;Autres et non  déterminées;42
2016;Nouvelle-Aquitaine;Haute-Vienne;Autres et non  déterminées;74
2016;Nouvelle-Aquitaine;Creuse;Autres et non  déterminées;13
2016;Nouvelle-Aquitaine;Corrèze;Autres et non  déterminées;32
2016;Nouvelle-Aquitaine;Lot-et-Garonne;Autres et non  déterminées;96
2016;Nouvelle-Aquitaine;Charente;Autres et non  déterminées;47
2016;Nouvelle-Aquitaine;Charente-Maritime;Autres et non  déterminées;43
2016;Occitanie;Hérault;Autres et non  déterminées;162
2016;Occitanie;Pyrénées-Orientales;Autres et non  déterminées;111
2016;Occitanie;Tarn;Autres et non  déterminées;48
2016;Occitanie;Ariège;Autres et non  déterminées;30
2016;Occitanie;Gard;Autres et non  déterminées;109
2016;Occitanie;Aveyron;Autres et non  déterminées;35
2016;Occitanie;Haute-Garonne;Autres et non  déterminées;260
2016;Occitanie;Lot;Autres et non  déterminées;18
2016;Occitanie;Aude;Autres et non  déterminées;40
2016;Occitanie;Tarn-et-Garonne;Autres et non  déterminées;130
2016;Occitanie;Hautes-Pyrénées;Autres et non  déterminées;28
2016;Occitanie;Gers;Autres et non  déterminées;33
2016;Occitanie;Lozère;Autres et non  déterminées;16
2016;Pays de la Loire;Vendée;Autres et non  déterminées;61
2016;Pays de la Loire;Mayenne;Autres et non  déterminées;24
2016;Pays de la Loire;Sarthe;Autres et non  déterminées;61
2016;Pays de la Loire;Maine-et-Loire;Autres et non  déterminées;75
2016;Pays de la Loire;Loire-Atlantique;Autres et non  déterminées;294
2016;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;Autres et non  déterminées;224
2016;Provence-Alpes-Côte d'Azur;Vaucluse;Autres et non  déterminées;131
2016;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Autres et non  déterminées;607
2016;Provence-Alpes-Côte d'Azur;Hautes-Alpes;Autres et non  déterminées;25
2016;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;Autres et non  déterminées;38
2016;Provence-Alpes-Côte d'Azur;Var;Autres et non  déterminées;222
2016;Île-de-France;Essonne;Autres et non  déterminées;155
